Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px
xy009_v2,-19.9495,6007,0.05621566002307933,307.9655101299286,0.9421106700099786,87.45484517866419,0.2675369159102575,0.0030591434398368456
xy009_v2,-19.9495,2586,0.024200715302094746,202.2253954410553,0.6186364918319163,57.381159474910675,0.17553719757790484,0.0030591434398368456
xy009_v2,-19.9495,3641,0.03407378360979388,239.48022830486298,0.7326043693894516,68.08718809277357,0.20828847479094567,0.0030591434398368456
xy009_v2,-19.9495,1877,0.01756563906497751,173.78174436092377,0.5316232832251236,48.886303045616984,0.1495502132598752,0.0030591434398368456
xy009_v2,-19.9495,4626,0.04329176681650824,260.5512957572937,0.7970637871569147,76.74637537985011,0.23477817077452445,0.0030591434398368456
xy009_v2,-19.9495,559,0.005231322449292716,101.94112479686737,0.311852523171926,26.678472698169138,0.08161327473947051,0.0030591434398368456
xy009_v2,-19.9495,5888,0.05510201535140521,294.551295876503,0.9010746644760458,86.58426207689615,0.26487367732565104,0.0030591434398368456
xy009_v2,-19.9495,5044,0.0472035607052459,279.4802281856537,0.8549701066182471,80.13875631455832,0.24515595065636467,0.0030591434398368456
xy009_v2,-19.9495,1297,0.01213779108538936,138.08326017856598,0.4224164995265445,40.63731892634535,0.12431538760608707,0.0030591434398368456
xy009_v2,-19.9495,5291,0.049515075275863615,291.0782083272934,0.8904499914839022,82.0774660378459,0.25108674178810775,0.0030591434398368456
xy009_v2,-19.9495,3588,0.03357779060476255,241.7644990682602,0.7395922813101093,67.58981792037736,0.20676694809088925,0.0030591434398368456
xy009_v2,-19.9495,4416,0.041326511513553904,260.2081514596939,0.7960140595299949,74.98417052652165,0.22938733335781605,0.0030591434398368456
xy009_v2,-19.9495,2210,0.020681972473947947,189.78174495697021,0.5805695800859048,53.04582352895192,0.16227478305933626,0.0030591434398368456
xy009_v2,-19.9495,2163,0.020242129620429598,194.20814990997314,0.5941105877599451,52.478730312976865,0.1605399635679102,0.0030591434398368456
xy009_v2,-19.9495,3666,0.0343077425744313,240.99494779109955,0.7372381135689653,68.32053989101013,0.20900233141369515,0.0030591434398368456
xy009_v2,-19.9495,2176,0.020363788282041054,188.61017155647278,0.5769855690034857,52.63619713983633,0.16102167717828925,0.0030591434398368456
xy009_v2,-19.9495,3591,0.03360586568051904,293.52186036109924,0.8979254735723634,67.61806862920568,0.20685337106147217,0.0030591434398368456
xy009_v2,-19.9495,3448,0.032267620402793,245.86500442028046,0.752136315357758,66.25805573850504,0.20269289654879175,0.0030591434398368456
